article_id,link,content,title,month,year
1044,https://www.ndtv.com/india-news/redeveloped-central-vista-avenue-rajpath-to-be-ready-before-republic-day-2022-centre-2542840,"Central Vista Avenue (Rajpath), from Rashtrapati Bhavan to India Gate, will be completed in 2.5 months

The redevelopment work of the Central Vista Avenue, stretching from Rashtrapati Bhavan to India Gate in Delhi, will be completed within two-and-a-half months, Union Minister Hardeep Singh Puri said on Thursday.

According to the Union Housing and Urban Affairs Ministry, the central avenue project of the Central Vista will be ready in time to host the Republic Day parade in 2022.

Mr Puri asserted that the Winter session of Parliament next year will take place in the new Parliament building.

He was speaking at the inauguration ceremony of two new multi-storey office complexes at Delhi's Kasturba Gandhi Marg and Africa Avenue for over 7,000 employees of the Defence Ministry and the armed forces.

Prime Minister Narendra Modi inaugurated these two new buildings earlier in the day.

""I would like to give you (PM) assurance that the redevelopment work of Central Vista Avenue will be completed in two-and-a-half months, where the Republic Day parade will be held (next year),"" Mr Puri said.

Talking about the two new office complexes for the employees of the Defence Ministry, the minister said the construction work of these buildings has been completed in just 12 months.

The project has generated over 6.4 lakh person days' of employment.

He said that light gauge steel framing (LGSF) technology has been used in constructing these two new office buildings.

""Under LGSF technology, there should be a minimum 24 months of time period for such buildings, but it has been reduced to 12 months,"" he said, adding that 8,782 metric tonnes of steel and 7,920 metric tonnes of cement have been used in the construction work.

The redevelopment project of the Central Vista - the nation's power corridor - envisages a new triangular Parliament building, a common central secretariat, revamping of the three-km-long Rajpath, from Rashtrapati Bhavan to India Gate, a new prime minister's residence and PMO, and a new Vice President's Enclave.



(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",Redeveloped Central Vista Avenue (Rajpath) To Be Ready Before Republic Day 2022: Centre,9,2021
1045,https://www.ndtv.com/delhi-news/central-vista-revamp-600-bollards-removed-from-along-rajpath-wait-for-new-location-2490998,"An official said these bollards can be utilised around lawns and parking areas. (File)

As many as 600 concrete bollards which once adorned the Rajpath are lying near the India Gate waiting to be used around lawns and parking areas in government campuses of the national capital.

The Central Public Works Department (CPWD) has sought to know from its field offices in Delhi-NCR if they want to use these bollards which have been removed for the refurbishment of the Rajpath under the Central Vista Avenue redevelopment project.

CPWD executive engineer (Central Vista Project III) Rajiv Sharma said these bollards are in good condition and can be utilised around lawns, parking areas in any government campus.

Infrastructure firm Shapoorji Pallonji and Company Private Limited has been executing the redevelopment project of Central Vista Avenue stretching from Rashtrapati Bhavan to the India Gate.

In a written communication to field units of CPWD in Delhi-NCR, Mr Sharma said the Central Vista division is in possession of around 600 cement concrete bollards of 90 cm height and they are lying near India Gate.

""These bollards are in good condition and can be utilised around lawns/parking areas in any government campus. If any office of CPWD desires to utilise these bollards in any of the area under its jurisdiction, he can contact the undersigned through email/phone within the next 10 days,"" he said.

The redevelopment of the Central Vista, the nation's power corridor, envisages a new Parliament building, a common central secretariat, revamping of the 3-km Rajpath from Rashtrapati Bhavan to India Gate, new Prime Minister's residence and office, and a new Vice President Enclave.

Last week, a government official had said the Republic Day parade next year will be held on the refurbished Rajpath as the redevelopment work of the Central Vista Avenue, stretching from Rashtrapati Bhavan to India Gate, is expected to be completed by this November.

Union Housing and Urban Affairs Minister Hardeep Singh Puri had on July 16 said citizens would get an avenue that they would be proud of.

(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",Central Vista Revamp: 600 Bollards Removed From Along Rajpath Wait For New Location,7,2021
1046,https://www.ndtv.com/india-news/no-jamun-trees-uprooted-in-central-vista-avenue-revamp-union-minister-hardeep-singh-puri-2437927,"Hardeep Singh Puri said that no jamun trees have been uprooted as part of ongoing Central Vista project

Union minister Hardeep Singh Puri on Saturday said that no jamun trees have been uprooted as part of the ongoing Central Vista Avenue redevelopment project stretching from Rashtrapati Bhavan to India Gate, and asserted that defining elements of built heritage like lamp posts will be restored.

The Union housing and urban affairs minister said that only a few trees will be transplanted as part of the project, claiming that the overall green cover will increase.

This comes a day after reports said that several jamun trees could be uprooted as part of the Central Vista Avenue redevelopment project.

""Do not believe in fake photos & canards about ongoing work at Central Vista Avenue. No Jamun trees have been removed. Only few trees will be transplanted in entire project. Overall green cover will increase. Defining elements of built heritage like lamp posts etc will be restored,"" Mr Puri tweeted.

Do not believe in fake photos & canards about ongoing work at Central Vista Avenue. No Jamun trees have been removed. Only few trees will be transplanted in entire project. Overall green cover will increase. Defining elements of built heritage like lamp posts etc will be restored pic.twitter.com/XHZpqMt39a  Hardeep Singh Puri (@HardeepSPuri) May 8, 2021

In another tweet, the minister said the new Central Vista Avenue will have more public space with refurbished lawns, paved walkways along Rajpath, improved landscape, clean canals, adequate public amenities, vending areas, public performance facilities, safe road crossings, non-disruptive facilities for public events etc.

The transformed Central Vista will be a world class public space in the heart of national capital. The project is progressing on schedule. With more public space, landscaping & modern amenities, it will eventually be something every Indian will be proud of. pic.twitter.com/rLYSqchikx  Hardeep Singh Puri (@HardeepSPuri) May 8, 2021

The project will be ready in time to host the Republic Day parade in 2022, the 75th year of India's independence, he said.

The project is being executed by Shapoorji Pallonji and Co Pvt Ltd.

The redevelopment of the Central Vista, the nation's power corridor, envisages a new Parliament building, a common central secretariat, revamping of the 3-km Rajpath from Rashtrapati Bhavan to India Gate, new Prime Minister's residence and office, and a new Vice President Enclave.

The government has been facing criticism from the Opposition for executing the Central Vista redevelopment project amid the raging COVID-19 pandemic.

Attacking the government on Friday, Congress leader Rahul Gandhi termed the project a ""criminal wastage"" and asked the dispensation to focus on people's lives during the pandemic.",No Jamun Trees Uprooted In Central Vista Avenue Revamp: Union Minister Hardeep Singh Puri,5,2021
1047,https://www.ndtv.com/india-news/supreme-court-to-hear-pleas-on-central-vista-project-on-july-17-2262853,"Supreme Court will hear the pleas which have raised issues regarding the Central Vista project

The Supreme Court on Tuesday said it would hear on July 17 the pleas which have raised issues regarding the Central Vista project, covering three-km stretch from Rashtrapati Bhavan to India Gate in Lutyens' Delhi.

A bench headed by Justice AM Khanwilkar was hearing the pleas, including the one filed against the Delhi High Court order which said Delhi Development Authority (DDA) was not required to apprise it before notifying changes in the Master Plan to allow the Central Vista project.

The top court had said on June 19 that any change at the ground level made by authorities for the central government project would be ""at their own risk"".

The top court had made it clear that fate of the project, which includes several new government buildings and a new Parliament House, would depend on its decision.

The court was earlier told that two notifications have been issued - one regarding land use change and the other giving environmental clearance to the project.

Solicitor General Tushar Mehta, appearing for the Centre, had told the top court that no norms have been violated in granting the requisite approval for the project.

The division bench of the Delhi High Court had on February 28 stayed an order of its single judge bench which had asked the DDA to approach the court before notifying any change in the Master Plan for going forth with the Centre's ambitious project to redevelop the Central Vista.

The high court's stay order on the single judge bench's February 11 direction had come on the intra-court appeal of the DDA and the Centre.

The two petitioners before the high court had opposed the Central Vista project on the ground that it involves a change in land use of the green area adjoining Rajpath and Vijay Chowk for building a new Parliament and government offices.

Gujarat-based architecture firm HCP Designs has won the consultancy bid for the Centre's ambitious project to redevelop the Central Vista.

The revamp, which was announced in September last year, envisages a new triangular Parliament building, with seating capacity for 900 to 1,200 MPs, that is targeted to be constructed by August, 2022 when the country will be celebrating its 75th Independence Day.

The common Central Secretariat is likely to be built by 2024.



(This story has not been edited by NDTV staff and is auto-generated from a syndicated feed.)",Supreme Court To Hear Pleas On Central Vista Project On July 17,7,2020
1048,https://www.ndtv.com/india-news/central-vista-project-supreme-court-declines-to-hear-plea-to-stop-part-of-central-vista-work-2437139,"Central Vista Project: The grand makeover plan recently received an environmental go-ahead

The Supreme Court today refused to hear a petition for stopping construction work on the Central Vista plan at Rajpath and India Gate in the heart of Delhi.

The Supreme Court said the case is pending before the Delhi High Court and asked the petitioner to request the Chief Justice of the Delhi High Court for an early hearing.

The Centre had objected to the request by petitioner Anya Malhotra.

Senior advocate Sidharth Luthra, appearing for the petitioner, argued that Covid will peak in May and there is a 30 per cent increase in cases from April. Construction work at a 3.5 km-stretch around India Gate should be suspended in the circumstances, he said.

But the Centre objected, saying the High Court had adjourned the case to May 17 and had yet to hear it.

Mr Luthra argued that it was a humanitarian crisis and workers were exposed to infection.

""You (petitioner) can request the Chief Justice of the Delhi High Court for an early hearing. You have come here against the adjournment of the case,"" the Supreme Court said.

""We are of the opinion that since the matter is pending before the High Court that had only adjourned the case, the petitioner should request the Chief Justice of the High Court for an early hearing,"" Justices Vineet Saran and Dinesh Maheshwari said.

The petition, which asks that the Central Vista redevelopment project be suspended due to Covid, was moved before the Supreme Court after the Delhi High Court adjourned the case to May 17.

The construction is ""not advisable"" in the current situation of Covid in Delhi and will be a super-spreader, the petition says.

It also argues that it is not overreaching the Supreme Court verdict last year allowing the plan to proceed but only wants temporary suspension of construction activity, given the present health crisis in Delhi.

Construction work near India Gate has not stopped even though Delhi has been in lockdown for nearly three weeks. Construction work is permitted at construction sites where workers are living on-site. But NDTV found many workers travelling to the site daily from other parts of Delhi.

The grand makeover plan recently received an environmental go-ahead and a deadline has been set for a new home for the Prime Minister as part of the plan -- December 2022.

The Central Vista plan involves the building of a new triangular parliament building, a common central secretariat and refurbishing a three-kilometre-long Rajpath from the Rashtrapati Bhavan to India Gate.",Central Vista Project: Supreme Court Declines To Hear Plea To Stop Part Of Central Vista Work,5,2021
1049,https://www.ndtv.com/business/l-t-emerges-lowest-bidder-for-3-central-vista-buildings-construction-2579881,"L&T has emerged as lowest bidder for constructing three buildings under Central Vista project

Infrastructure firm Larsen & Toubro (L&T) Limited on Monday emerged as the lowest bidder for the construction and maintenance of the first three buildings of the Common Central Secretariat under the Central Vista redevelopment project.

According to the Central Public Works Department's (CPWD) bid documents, L&T Limited quoted around Rs 3,141 crore, which is 3.47 per cent less than the estimated cost. The firm submitted a total bid amount of Rs 31,41,99,87,657.

NCC Ltd quoted the second lowest bid amount of around Rs 3,318 crore for the project, which was 1.94 per cent more than the estimated cost.

The bid documents show that Tata Projects Limited quoted around Rs 3,546 crore, which is 8.96 per cent more than the estimated cost.

These new buildings will come up on the plot where the Indira Gandhi National Centre for the Arts is located.

An official said that the the Board of Central Public Works Department (CPWD), which has been executing the Modi government's ambitious Central Vista Redevelopment Project, will decide on the tender work award in the next few days.

The official added that usually, the lowest bidder (L-1) is awarded the contract.

Four infrastructure firms, Tata Projects, Uttar Pradesh Rajkiya Nirman Nigam Limited, Larsen & Toubro Limited and NCC Limited had submitted technical bids for the construction of the three buildings of the Common Central Secretariat.

Last month, the CPWD had revised the estimated cost of construction and maintenance of the three buildings of the Common Central Secretariat.

The estimated cost of construction and maintenance of these three buildings had been revised to around Rs 3,254 crore from Rs 3,408 crore.

Tata Projects Limited is constructing a new parliament building while Shapoorji Pallonji and Company Limited is executing the redevelopment work of the Central Vista Avenue stretching from Rashtrapati Bhavan to India Gate.",L&T Emerges Lowest Bidder For 3 Central Vista Buildings Construction,10,2021
1050,https://www.ndtv.com/delhi-news/for-central-vistas-new-police-station-over-400-posts-to-be-created-3546705,"A new police station for the area was recently cleared by the lieutenant governor. (Representational)

The newly created Kartavya Path police station will be manned by freshly recruited personnel with Delhi LG VK Saxena forwarding a proposal to the Ministry of Home Affairs for the creation of 467 new posts, sources said on Wednesday.

These posts include inspector, sub-inspector, assistant sub-inspector, head constable, constable and multi tasking staff (MTS).

They will be deployed over a 4.5-square kilometre area that houses the residences of high and mighty including the President, vice-president, prime minister, chief justice of India and other judges and MPs, the sources said.

They will also cover the Parliament building apart from 11 office complexes of the combined Central Secretariat where thousands come to work everyday, they said.

The area receives a large number of domestic visitors and tourists every year, and is also the location for demonstrations and protests.

A new police station for the area was recently cleared by the lieutenant governor, they said.

""The newly created Police Station, Kartavya Path (Central Vista), charged with the responsibility of ensuring security to the residents of and visitors to the Capital's heart, will soon be manned by freshly recruited police personnel. The Delhi LG has recommended and forwarded a proposal for the creation of 467 new posts, to the Ministry of Home Affairs,"" a source said.

Of the new positions, 227 will be deployed for the area security plan of the Central Vista Project and surrounding areas of Kartavya Path, 240 will man the new Police Station at Kartavya Path.

(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)","For Central Vista's New Police Station, Over 400 Posts To Be Created",11,2022
1051,https://www.ndtv.com/india-news/budget-2022-central-vista-rs-2-600-crore-for-non-residential-office-buildings-construction-2742683,"Six infrastructure firms are in the race to win the contract to construct the Executive Enclave (File)

The Housing and Urban Affairs Ministry has been allocated Rs 2,600 crore in Budget 2022-23 for the construction of non-residential office buildings of the Central Vista project, including the Parliament and Supreme Court. This is Rs 767.56 crore more than Rs 1,833.43 crore given in the last fiscal.

The redevelopment project of the Central Vista -- the nation's power corridor -- envisages a new triangular Parliament building, a common central secretariat, revamping of the three-kilometre Rajpath boulevard that stretches from Rashtrapati Bhavan to India Gate, a new prime minister's residence and a new Prime Minister's Office as well as a new Vice President's Enclave.

A sum of Rs 2,600.99 has been been allocated for the construction of non-residential office buildings, including the Parliament and Supreme Court of India. For residential purposes, the ministry has been given Rs 873.02 crore.

Six infrastructure firms, including Tata Projects Limited, L&T Limited and Shapoorji Pallonji and Company Limited, are in the race to win the contract to construct the Executive Enclave, which will house the new PMO, Cabinet Secretariat, India House and National Security Council Secretariat.

According to the proposed plan, the Executive Enclave will come up on the south side of the South Block in plot number 36/38 in the high-security zone in Lutyens' Delhi.

Last year, Larsen & Toubro Limited had been awarded the contract for the construction and maintenance of the first three buildings of the Common Central Secretariat.

Tata Projects Limited is constructing a new parliament building while Shapoorji Pallonji and Company Limited is executing the redevelopment work of the Central Vista Avenue stretching from the Rashtrapati Bhavan to the India Gate under the Central Vista redevelopment project.

In November last year, Jharkhand-based infrastructure firm Kamladityya Construction Pvt Ltd had been awarded the contract for constructing a Vice-President's Enclave.

(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)","Budget 2022, Central Vista: Rs 2,600 Crore For Non-Residential Office Buildings Construction",2,2022
1052,https://www.ndtv.com/india-news/iconic-structure-for-central-vista-government-reveals-plans-for-last-stretch-2324526,"""Nav Bharat Udyan"" will be the last part of the Central Vista project, the India Gate to Yamuna stretch

An iconic structure on the last stretch of the Central Vista project should be built by August 2022 to commemorate the 75th year of Independence, the government said today while announcing a design competition, timeline and site location for the multi-crore project. The ""Nav Bharat Udyan"" will be the last part of the Central Vista project, the India Gate to the Yamuna stretch of the axis that begins from the Rashtrapati Bhavan.

The Rs 20,000-crore Central Vista project seeks to build a new parliament and other central government offices in the 3-km stretch from Rashtrapati Bhavan to the India Gate. The project will be aligned along the two sides of the Rajpath and form the seat of the government that will start with the North Block. After it, on the banks of Yamuna, will be the Nav Bharat Udyan with its iconic structure.

""Spread over 20.22 acres, Nav Bharat Udyan will be open to the public and is being designed to have an iconic structure and infotainment facilities such as Sphere of Unity, Milestones Walkway, Journey of India, Tech Dome, Amphitheatre, public amenities etc. to showcase India's rich historical and cultural heritage, scientific achievements, and will symbolize unity in diversity and aspirations of the New India,"" a government statement read.

The iconic structure can be a tower or a sculpture ""or any other built form but not a building to be occupied"", the government said.

A design competition will be held from November 12 to ""crowd-source implementable ideas for the conceptual architectural and structural design of the iconic structure"", the government said.

The results of the competition, which will have a first prize of Rs 5 lakh, will be announced in the last week of December.

The iconic design will be ""timeless"", ""aspirational"", ""indigenous"", ""implementable"" and ""commemorative"", the government said. Its location will be on the banks of Yamuna and aligned with the India Gate.

The Supreme Court has declined to stay the project despite environmental and other concerns.

In October last year, the government had said that there will be no external changes to the iconic Raisina Hill complex and the parliament building.

The consultancy contract has been awarded to Gujarat-based HCP Design, Planning and Management for revamping the high-profile district in the heart of the national capital.",Iconic Structure For Central Vista: Government Reveals Plans For Last Stretch,11,2020
1053,https://www.ndtv.com/india-news/central-vista-stretch-required-for-republic-day-parade-to-be-ready-in-time-2665981,"Official said arrangements have already begun for hosting Republic Day Parade on newly-developed Rajpath.

The Central Vista stretch from the Rashtrapati Bhavan to India Gate required to host the Republic Day Parade will be ready in time, but some facilities will be completed later, according to the project's architectural consultant.

An official of the HCP Design, Planning and Management also said that arrangements have already begun for hosting the Republic Day Parade on the newly-developed Rajpath.

On December 2, the government had told Lok Sabha in a written reply to a question that the redevelopment of Central Vista Avenue, which has a deadline of December this year, has achieved 60 per cent of physical progress. The HCP design official told PTI on Wednesday, ""The stretch of Central Vista Avenue required for the Republic Day Parade will be ready in time. Some facilities are to be completed later."" Shapoorji Pallonji and Company Limited is executing the redevelopment work of the Central Vista Avenue from the Rashtrapati Bhavan to the India Gate.

Under the project, new trees would come up while parking spaces, vending areas and other facilities are being created.

The official also said that the work design of the new vice president's enclave and executive enclave housing the Prime Minister's Office is underway.

Earlier this month, the government had said that the new parliament building project, which is scheduled to be completed by October 2022, has achieved 35 per cent of physical progress.

The redevelopment project of the Central Vista -- the nation's power corridor -- envisages a new triangular Parliament building, a common central secretariat, revamping of the three-kilometre-long Rajpath from Rashtrapati Bhavan to India Gate, a new prime minister's residence and prime minister's office, and a new vice president's enclave.

At the inaugural ceremony of two office complexes for the employees of the Defence Ministry and the armed forces here on September 16, Union Housing and Urban Affairs Minister Hardeep Singh Puri had said the Winter Session of Parliament next year would take place in the new parliament building.

Addressing Prime Minister Narendra Modi at the event, he had said, 'I would like to assure you that the redevelopment work of Central Vista Avenue will be completed in two-and-a-half months, where the Republic Day parade will be held.' Last month, infrastructure firm Kamladityya Construction Pvt Ltd had won the bid to construct the vice president enclave.

Larsen & Toubro Limited will construct the first three buildings of the Common Central Secretariat under the Central Vista redevelopment project. Tata Projects Limited is constructing a new parliament building.

(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",Central Vista Stretch Required For Republic Day Parade To Be Ready In Time,12,2021
1054,https://www.ndtv.com/india-news/rajpath-and-central-vista-lawns-to-be-renamed-kartavya-path-3317901,"The revamped Rajpath and Central Vista lawns in the heart of Delhi, which will be open to the public soon, will have a new name in keeping with its new look. The whole area has been re-named Kartavya Path (Path of Duty) in line with Prime Minister Narendra Modi's push to shed names and symbols reminiscent of the British era.

The entire road and area from the Netaji statue to the Rashtrapati Bhavan will be known as Kartavya Path -- a reminder of the Prime Minister's emphasis of duty in the run-up to 2047, when India marks 100 years of Independence.

During his address from the ramparts of Red Fort on August 15, PM Modi had stressed on the abolition of symbols relating to colonial mindset. In line with it, the Navy changed its ensign last week, during the launch of the country's first homemade aircraft carrier INS Vikrant.

Earlier, the name of the road on which PM's residence is located was changed from Race Course Road to Lok Kalyan Marg.

Sources said on September 7, the NDMC has convened a special meeting for the renaming. This was meant to be a ""message to the ruling class that the era of rulers and subjects is over"", sources said.

The new-look Rajpath will be opened to the public next week after a 20-month gap.

Considered the most popular public space in the city, the stretch has been redeveloped with red granite walkways spread around 1.1 lakh square metre with greenery all around.

There are more than 133 lamp posts along the Rajpath, 4,087 trees, 114 modern signages and stepped gardens.

The Central Vista Avenue has been revamped with dedicated vending zones where not only the staple ice-cream, but food from 16 states will be available. There will also be new blocks for public amenities and parking zones for more than 1000 cars.

This is the first phase that has been completed under the ambitious redevelopment plan of the Central Vista, which will be the nation's power corridor.

The entire project envisages a new triangular Parliament building, a common central secretariat, a new prime minister's residence and office, and a new vice-president's enclave.","Rajpath Will Now Be Kartavya Path: ""Abolition Of Colonial Mindset""",9,2022
1055,https://www.ndtv.com/india-news/central-vista-to-save-money-ensure-better-coordination-centre-to-top-court-2320244,"The structure of existing parliament building is not earthquake proof, the officer told court (File)

The Centre on Tuesday told the Supreme Court that the Central Vista project, covering three-km stretch from Rashtrapati Bhavan to India Gate in Lutyens' Delhi, would ""save money"" which is paid as rent for housing Central government ministries in the national capital.

It submitted that the decision to have a new parliament building has not been taken in a haste and no law or norms have been violated in any manner for the project.

The Centre said new parliament building is needed as numerous occupants have indicated the inadequacies in the existing one.

Opposing the petitions which have raised questions over several aspects including the environmental clearance (EC) granted to the project, solicitor general Tushar Mehta told a bench headed by Justice A M Khanwilkar that having all the ministries at one place would increase the efficiency and ensure better coordination between them.

The law officer submitted before the bench, also comprising Justices Dinesh Maheshwari and Sanjiv Khanna, that the structure of existing parliament building is not earthquake proof and the new parliament building would supplement the existing one.

""Even after 73 year of independence, the nation does not have a central secretariat. Various ministries have hired premises on rent. Thousands of crores in rent is paid for housing central government ministries. This project saves money,"" the solicitor general said.

The revamp, which was announced in September last year, envisages a new triangular parliament building, with seating capacity for 900 to 1,200 MPs, that is expected to be constructed by August, 2022, when the country will celebrate its 75th Independence Day.","Central Vista Project To Save Money, Ensure Better Coordination: Centre To Top Court",11,2020
1056,https://www.ndtv.com/india-news/supreme-court-says-changes-on-ground-for-central-vista-project-will-be-at-authorities-risk-2248920,"Supreme Court heard a plea about the government's Central Vista Project in Delhi

The Supreme Court today said that any change at the ground level made by authorities for the Central Vista project, covering the 3-km stretch from Rashtrapati Bhavan to India Gate in New Delhi, will be ""at their own risk"".

The Supreme Court made it clear that the fate of the project, which includes several new government buildings and a new Parliament House, will depend on its decision.

The top court was hearing a plea against the Delhi High Court order which said the Delhi Development Authority (DDA) was not required to apprise it before notifying changes in the Master Plan to allow the Central Vista project of the central government.

""Any change at the ground level will be at their own risk,"" said a bench headed by Justice AM Khanwilkar.

The vehement plea of the petitioner that the ground situation at the site should not be changed as there are several monuments of national heritage which may allegedly be removed, did not cut much ice with the court which observed that the project will not be completed within a week.

The bench, also comprising Justices Dinesh Maheshwari and Sanjiv Khanna, was informed by the petitioner that two notifications have been issued - one regarding land use change and the other giving environmental clearance to the project.

""We have already said, whatever step are taken, it is on their risk,"" the bench observed.

Solicitor General Tushar Mehta, appearing for the Centre, told the bench that no norms have been violated in granting the requisite approval for the project.

The bench, which posted the matter for hearing on July 7, allowed the petitioner to amend his plea to challenge the recent decisions taken by the authority for the project.

Senior advocate Sanjay Hegde, appearing for the petitioner, argued that till the next date of hearing no clearance should be granted as all those clearances will also be challenged.

The bench asked the petitioner to file his compilation by June 23 and directed the Centre to file its response by July 3.

The division bench of the Delhi High Court had on February 28 stayed an order of its single judge bench which had asked the DDA to approach the court before notifying any change in the Master Plan for going forth with the Centre's ambitious project to redevelop the Central Vista.

The high court's stay order on the single judge bench's February 11 direction had come on the intra-court appeal of the DDA and the Centre.

The two petitioners before the high court had opposed the Central Vista project on the ground that it involves a change in land use of the green area adjoining Rajpath and Vijay Chowk for building a new Parliament and government offices.

Gujarat-based architecture firm HCP Designs has won the consultancy bid for the Centre's ambitious project to redevelop the Central Vista.

The revamp, which was announced in September last year, envisages a new triangular Parliament building, with seating capacity for 900 to 1,200 MPs, that is targeted to be constructed by August, 2022 when the country will be celebrating its 75th Independence Day.

The common Central Secretariat is likely to be built by 2024.



(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",Supreme Court Says Changes On Ground For Central Vista Project Will Be At Authorities' Risk,6,2020
1057,https://www.ndtv.com/india-news/panel-recommends-environment-clearance-to-central-vista-project-2344846,"The redevelopment project of Central Vista envisages a new triangular Parliament building.

The environment ministry's expert appraisal committee has recommended granting environment clearance to the government's ambitious Central Vista redevelopment project, but directed that its developer should ensure no air pollution is caused during the demolition of existing structures.

With the expert panel's recommendations, the project comes a step closer to getting the environment clearance (EC), to be given by the Union Environment Minister.

The expert appraisal committee (EAC) took the decision in a meeting held on December 17, the minutes of which were uploaded on the ministry's website on Monday.

The Central Public Works Department (CPWD) is executing the project which includes development/redevelopment of Common Central Secretariat Buildings and Central Conference Centre, along with Prime Minister's Residence, SPG Building and Vice President's Enclave. It has revised the estimated project cost from Rs 11,794 crore to Rs 13,450 crore.

According to the minutes of the EAC meeting, the CPWD said that it will cover the impact of the Prime Minister's Office (PMO) in the Environment Impact Assessment (EIA) report for holistic coverage of overall impacts, which means a new PMO will also come up under the Central Vista redevelopment project.

In its earlier proposal, the CPWD had not mentioned the construction of a new PMO. It had written a letter to the expert panel recently, saying that the impact of the proposed PMO will be included in the EIA report.

The expert panel said that it has deliberated upon the information provided by the CPWD and found that ""the project is now integrated in nature. After detailed deliberation, EAC recommended granting Terms of Reference.""

While granting Terms of Reference (ToR), the panel asked the developer to provide ""detailed demolition plan along with mitigative measures, include details of proposed strategy for management of construction and demolition (C&D) waste and efforts must be made for instant demolition of latest technique in place of extended demolition to avoid air pollution during demolition process.""

With the ToR having been granted, the CPWD now has the go-ahead to draw up the Environment Impact Assessment (EIA) and the Environment Management Plan (EMP) reports and submit it to the environment ministry for final approval.

The redevelopment project of Central Vista -- the nation's power corridor -- envisages a new triangular Parliament building, a common central secretariat and revamping of the three-km-long Rajpath from Rashtrapati Bhavan to India Gate.

The proposed development/redevelopment is coming up over a total plot area measuring 5,48,776 square metre, the expert panel was told.",Panel Recommends Environment Clearance To Central Vista Project,12,2020
1058,https://www.ndtv.com/india-news/central-vista-project-site-hums-amid-lockdown-labourers-ferried-to-work-2423167,"The Central Vista project is expected to be completed before the general elections in 2023

A savage second wave of Covid across the country and the huge oxygen shortage have not affected a Rs 1,500-crore project at the heart of Delhi. The Central Vista, with a brand new parliament building as its centrepiece, appeared well on its way despite the second week of lockdown that has brought most construction sites to a grinding halt. The construction work has been brought under the ambit of ""essential services"" -- a move that has irked the opposition.

Technically, construction work is permitted on construction sites where workers have been given on-site accommodation. But when NDTV did a spot check at the location, not many were found camping at the construction site.

Most of the workers were found coming from Kirti Nagar -- 16 km away -- and adjoining areas.

One of the labourers from Bengal, who works at the site, said they are ferried to work by a special bus to ensure that the prestigious project close to the heart of Prime Minister Narendra Modi can meet its deadline.

The Central Vista project -- which aims to build and refurbish the government buildings on part of the 4-km stretch from Rashtrapati Bhavan to India Gate -- is expected to be completed before the general elections in 2023.

The labourers are working a 12-hour shift at the rate of Rs 600 per day.

The project -- being built to commemorate 75 years of Independence -- has come under considerable scrutiny from many, especially the opposition, for continuing unabated as the country faces what the Supreme Court called a ""national emergency"".

Congress's Rahul Gandhi has repeatedly urged the Centre to spend money on vaccines, oxygen and other health services instead of ""unnecessary projects"".

""This must be stopped. It is not correct that this vanity project carries on,"" RJD's Manoj Jha has said.

But there is no stopping the project, especially after a go-ahead from the Supreme Court in January. The court had swept aside petitions that challenged the construction at the heart of Delhi -- over an area equal to 50 football fields  saying there are ""no infirmities in clearances given, change in land use"".

The engineers, contractors and labourers admit to a migration of workers when the Covid surge started in March. For those who remain, it has not been possible to maintain the social distancing norms, they said.

The government has already floated tenders to the tune of nearly 3,500 cr for the construction of government buildings in the area.

The NDA government had embarked on the project contending that the current Parliament House, opened in 1927, is ill equipped to meet the modern day needs. It has had less space, no fire safety norms or was earthquake proof. It had also contended that all central ministries need to be in one place to improve the efficiency of the government.

Sources said the government is determined that preparations for India's 75th Independence Day must continue.","Central Vista Work Continues Amid Lockdown, Labourers Ferried To Site",4,2021
